price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
700,2,1,False,False,45,flat,Eixample,15.555555555555555
1180,3,2,True,False,80,flat,Gràcia,14.75
825,3,1,True,False,68,flat,Sant Andreu,12.132352941176473
600,1,1,False,False,36,flat,Ciutat Vella,16.666666666666668
900,3,1,True,False,70,flat,Eixample,12.857142857142858
850,2,1,True,False,57,flat,Eixample,14.912280701754383
800,1,1,True,True,35,apartment,Sarria-Sant Gervasi,22.857142857142858
779,2,1,False,False,42,apartment,Sant Martí,18.547619047619047
800,2,1,True,False,62,flat,Sants-Montjuïc,12.903225806451612
700,2,1,False,False,49,flat,Eixample,14.285714285714286
920,2,1,True,False,68,flat,Gràcia,13.529411764705882
1100,2,1,True,False,55,flat,Gràcia,20.0
750,2,2,True,False,45,flat,Eixample,16.666666666666668
1550,4,2,True,True,130,flat,Eixample,11.923076923076923
640,1,1,True,False,25,flat,Sants-Montjuïc,25.6
1100,2,2,False,False,96,flat,Ciutat Vella,11.458333333333334
1000,3,2,True,False,89,apartment,Ciutat Vella,11.235955056179776
2200,3,2,True,True,167,flat,Sarria-Sant Gervasi,13.173652694610778
750,2,1,True,False,50,flat,Sarria-Sant Gervasi,15.0
1150,2,1,False,True,82,flat,Sarria-Sant Gervasi,14.024390243902438
950,3,1,True,True,100,flat,Sant Andreu,9.5
965,2,1,True,False,52,flat,Sarria-Sant Gervasi,18.557692307692307
730,1,1,False,False,45,flat,Horta- Guinardo,16.22222222222222
750,2,1,False,False,45,flat,Horta- Guinardo,16.666666666666668
2300,3,2,True,False,205,flat,Sarria-Sant Gervasi,11.21951219512195
1690,4,2,False,False,128,flat,Sarria-Sant Gervasi,13.203125
900,4,1,True,False,91,flat,Eixample,9.89010989010989
975,4,2,True,False,100,flat,Horta- Guinardo,9.75
950,3,2,True,True,100,flat,Sant Andreu,9.5
2500,5,3,True,False,191,flat,Sarria-Sant Gervasi,13.089005235602096
900,2,1,True,False,59,flat,Horta- Guinardo,15.254237288135592
800,2,1,True,False,53,flat,Eixample,15.09433962264151
860,4,1,True,False,75,flat,Sant Martí,11.466666666666669
850,3,2,False,False,66,apartment,Ciutat Vella,12.87878787878788
2000,0,4,True,True,80,flat,Gràcia,25.0
2575,3,2,True,True,156,flat,Eixample,16.506410256410255
900,2,1,True,True,45,attic,Sant Martí,20.0
1200,2,1,False,False,100,flat,Ciutat Vella,12.0
1390,4,2,True,False,92,flat,Sarria-Sant Gervasi,15.108695652173912
2000,4,4,True,False,100,flat,Eixample,20.0
1200,6,3,True,False,178,apartment,Eixample,6.741573033707865
1290,3,1,True,False,92,flat,Sarria-Sant Gervasi,14.021739130434783
850,1,1,True,True,55,attic,Sant Andreu,15.454545454545457
850,4,2,True,True,95,flat,Sant Andreu,8.947368421052632
1177,4,2,True,True,70,flat,Eixample,16.814285714285713
1150,0,1,False,False,91,flat,Sarria-Sant Gervasi,12.637362637362637
953,3,1,True,False,57,flat,Gràcia,16.719298245614034
1500,4,3,True,False,135,flat,Sarria-Sant Gervasi,11.11111111111111
1250,2,2,False,False,105,flat,Eixample,11.904761904761903
800,1,1,False,False,40,apartment,Ciutat Vella,20.0
900,2,2,False,False,75,flat,Eixample,12.0
1100,2,1,True,True,62,apartment,Eixample,17.741935483870968
1900,4,2,False,True,150,flat,Les Corts,12.666666666666666
950,2,1,True,False,77,flat,Eixample,12.337662337662335
680,2,1,False,False,50,flat,Nou Barris,13.6
950,3,1,True,False,70,flat,Eixample,13.571428571428571
1025,2,1,True,False,50,flat,Eixample,20.5
1100,2,1,True,False,61,flat,Eixample,18.0327868852459
1250,1,1,True,False,45,apartment,Sarria-Sant Gervasi,27.77777777777778
1800,3,2,True,True,122,attic,Sarria-Sant Gervasi,14.754098360655735
1300,2,2,True,False,65,flat,Gràcia,20.0
3200,9,3,True,False,312,flat,Eixample,10.256410256410255
1600,3,2,True,True,110,flat,Sarria-Sant Gervasi,14.545454545454543
740,2,1,True,False,44,flat,Sants-Montjuïc,16.818181818181817
1000,2,1,True,False,65,flat,Eixample,15.384615384615383
1295,4,2,True,False,82,flat,Eixample,15.792682926829269
950,2,1,True,True,66,flat,Sarria-Sant Gervasi,14.393939393939394
1050,3,2,True,False,90,attic,Sants-Montjuïc,11.666666666666666
1600,4,2,True,False,140,flat,Eixample,11.428571428571429
975,3,2,True,False,85,flat,Sants-Montjuïc,11.470588235294118
1300,4,2,False,False,110,flat,Sants-Montjuïc,11.818181818181818
4500,3,2,True,False,105,flat,Eixample,42.85714285714285
850,3,1,True,False,64,flat,Nou Barris,13.28125
5500,4,3,True,False,277,attic,Sarria-Sant Gervasi,19.85559566787004
850,3,1,False,False,70,flat,Sant Andreu,12.142857142857142
1050,2,1,True,False,55,flat,Les Corts,19.09090909090909
950,3,1,True,False,74,flat,Sants-Montjuïc,12.83783783783784
590,0,1,True,False,38,apartment,Eixample,15.526315789473683
900,2,1,False,False,74,flat,Sants-Montjuïc,12.16216216216216
990,2,1,False,False,62,apartment,Eixample,15.96774193548387
1200,3,2,True,True,109,flat,Horta- Guinardo,11.009174311926603
974,2,1,False,False,80,flat,Sant Martí,12.175
700,1,1,True,False,50,flat,Eixample,14.0
675,1,1,False,False,39,flat,Ciutat Vella,17.307692307692307
6000,3,2,False,False,160,flat,Gràcia,37.5
1150,4,2,True,False,125,flat,Eixample,9.2
2100,4,3,False,False,162,flat,Sarria-Sant Gervasi,12.962962962962964
1700,3,2,True,False,120,flat,Sarria-Sant Gervasi,14.166666666666666
950,3,1,True,False,73,flat,Eixample,13.013698630136986
850,2,1,True,False,55,flat,Les Corts,15.454545454545457
800,2,1,True,True,76,flat,Nou Barris,10.526315789473683
950,2,2,False,False,50,flat,Ciutat Vella,19.0
2100,2,2,False,False,100,flat,Eixample,21.0
950,3,1,True,False,56,flat,Gràcia,16.964285714285715
825,2,1,False,False,41,flat,Ciutat Vella,20.121951219512194
650,1,1,False,False,30,flat,Ciutat Vella,21.666666666666668
575,1,1,False,False,30,flat,Horta- Guinardo,19.166666666666668
750,2,1,True,False,51,flat,Les Corts,14.705882352941176
650,2,1,False,False,63,flat,Sant Martí,10.317460317460318
1495,3,2,True,True,132,flat,Sarria-Sant Gervasi,11.325757575757576
775,2,1,True,False,60,flat,Sants-Montjuïc,12.916666666666666
750,2,1,False,False,60,flat,Sants-Montjuïc,12.5
1175,2,1,False,True,75,flat,Gràcia,15.666666666666666
800,2,1,True,False,75,flat,Eixample,10.666666666666666
2200,4,3,True,False,130,flat,Sarria-Sant Gervasi,16.923076923076923
790,2,1,False,False,60,flat,Ciutat Vella,13.166666666666666
6000,4,3,True,False,214,flat,Eixample,28.03738317757009
650,1,1,False,False,40,flat,Ciutat Vella,16.25
950,2,1,False,False,70,flat,Eixample,13.571428571428571
1695,2,2,True,False,75,flat,Sarria-Sant Gervasi,22.6
1350,2,1,True,True,81,flat,Les Corts,16.666666666666668
990,2,3,True,False,70,flat,Eixample,14.142857142857142
850,4,2,True,False,100,flat,Sant Martí,8.5
875,2,1,True,False,72,flat,Sant Andreu,12.15277777777778
1168,3,1,True,False,75,flat,Eixample,15.573333333333334
1100,2,1,True,False,70,flat,Eixample,15.714285714285714
850,3,1,True,False,75,flat,Sant Andreu,11.333333333333334
750,1,2,False,False,60,flat,Ciutat Vella,12.5
860,3,1,True,False,69,flat,Gràcia,12.46376811594203
3067,3,2,False,False,95,apartment,Eixample,32.28421052631579
2316,3,2,False,False,80,apartment,Eixample,28.95
2030,2,2,False,False,80,apartment,Ciutat Vella,25.375
2068,2,2,False,False,75,apartment,Ciutat Vella,27.57333333333333
1500,2,1,True,False,60,flat,Sarria-Sant Gervasi,25.0
875,1,1,False,True,50,flat,Ciutat Vella,17.5
800,2,1,True,False,79,flat,Sarria-Sant Gervasi,10.126582278481012
900,2,1,True,False,55,flat,Eixample,16.363636363636363
750,2,1,True,False,54,flat,Ciutat Vella,13.88888888888889
2600,5,2,True,False,180,flat,Eixample,14.444444444444445
1190,3,2,True,False,75,flat,Sarria-Sant Gervasi,15.866666666666667
750,2,1,True,True,67,attic,Gràcia,11.194029850746269
1390,2,2,True,False,105,flat,Sarria-Sant Gervasi,13.238095238095235
1650,4,2,True,False,126,flat,Sarria-Sant Gervasi,13.095238095238097
995,2,1,True,False,57,flat,Gràcia,17.45614035087719
1050,2,2,True,False,85,flat,Eixample,12.352941176470589
1190,4,1,True,True,104,flat,Eixample,11.442307692307692
995,2,1,False,True,70,flat,Sarria-Sant Gervasi,14.214285714285714
1100,3,2,True,True,79,flat,Ciutat Vella,13.924050632911392
950,3,1,True,False,70,flat,Sarria-Sant Gervasi,13.571428571428571
950,3,1,True,False,70,flat,Sarria-Sant Gervasi,13.571428571428571
900,3,1,True,False,75,flat,Sant Martí,12.0
1000,3,2,True,True,75,attic,Horta- Guinardo,13.333333333333334
895,3,1,True,False,58,flat,Gràcia,15.43103448275862
1250,4,2,True,True,95,flat,Eixample,13.157894736842104
2800,4,3,True,False,165,flat,Les Corts,16.96969696969697
2900,4,3,True,False,210,flat,Sarria-Sant Gervasi,13.80952380952381
1200,2,2,False,False,84,flat,Ciutat Vella,14.285714285714286
2000,3,2,True,False,94,flat,Eixample,21.27659574468085
1200,2,1,True,False,70,flat,Eixample,17.142857142857142
950,1,1,True,False,55,flat,Eixample,17.272727272727273
950,1,1,True,False,60,flat,Eixample,15.833333333333334
865,2,1,True,True,74,attic,Sarria-Sant Gervasi,11.68918918918919
1100,3,2,True,True,84,apartment,Les Corts,13.095238095238097
850,3,1,True,False,70,flat,Sant Andreu,12.142857142857142
640,1,1,False,False,50,flat,Horta- Guinardo,12.8
850,4,1,False,False,88,flat,Ciutat Vella,9.659090909090908
970,4,1,False,False,91,apartment,Ciutat Vella,10.65934065934066
780,3,1,True,False,62,flat,Nou Barris,12.580645161290322
750,1,1,False,True,57,flat,Nou Barris,13.157894736842104
1450,3,2,False,False,112,flat,Eixample,12.946428571428571
950,2,2,False,False,80,flat,Horta- Guinardo,11.875
950,3,2,False,False,76,flat,Horta- Guinardo,12.5
1200,4,2,False,False,80,flat,Ciutat Vella,15.0
1100,3,1,False,False,80,flat,Eixample,13.75
995,2,1,True,False,50,flat,Sants-Montjuïc,19.9
1100,2,1,False,False,45,flat,Ciutat Vella,24.444444444444443
1070,4,1,False,False,75,flat,Gràcia,14.266666666666667
2700,4,2,True,False,120,flat,Ciutat Vella,22.5
1180,4,2,True,False,79,flat,Eixample,14.936708860759492
1200,1,1,False,False,45,flat,Eixample,26.666666666666668
3550,3,2,True,True,135,flat,Les Corts,26.296296296296298
874,2,1,False,False,75,flat,Ciutat Vella,11.653333333333334
1100,1,1,False,False,55,flat,Eixample,20.0
1000,4,1,False,False,90,flat,Ciutat Vella,11.11111111111111
1963,2,1,False,False,65,apartment,Eixample,30.2
1712,1,1,False,False,32,apartment,Eixample,53.5
980,2,1,False,False,65,apartment,Ciutat Vella,15.076923076923077
13427,4,2,False,False,140,apartment,Eixample,95.90714285714286
1600,3,1,False,False,60,apartment,Ciutat Vella,26.666666666666668
1350,1,1,False,False,45,apartment,Eixample,30.0
1100,3,2,True,False,100,flat,Eixample,11.0
850,1,1,False,False,60,flat,Sants-Montjuïc,14.166666666666666
1350,5,2,False,False,140,flat,Eixample,9.642857142857142
794,1,1,False,False,45,flat,Ciutat Vella,17.644444444444446
1050,2,1,False,False,60,flat,Ciutat Vella,17.5
784,2,1,True,False,58,flat,Sant Martí,13.517241379310343
670,1,1,False,False,55,flat,Ciutat Vella,12.181818181818182
1500,3,2,True,False,115,flat,Eixample,13.043478260869565
1200,2,1,True,False,85,flat,Eixample,14.117647058823527
4500,4,3,True,False,150,flat,Sarria-Sant Gervasi,30.0
1750,5,2,True,False,155,flat,Eixample,11.290322580645162
1100,3,2,True,False,72,flat,Gràcia,15.27777777777778
1600,4,2,True,True,95,flat,Sarria-Sant Gervasi,16.842105263157894
1000,4,1,True,True,71,flat,Les Corts,14.084507042253522
880,3,1,False,False,69,flat,Sant Andreu,12.753623188405795
652,0,1,True,False,30,study,Sant Martí,21.73333333333333
875,2,1,False,False,45,flat,Eixample,19.444444444444443
680,1,1,False,False,35,flat,Ciutat Vella,19.428571428571427
3500,9,4,True,True,350,flat,Eixample,10.0
1500,4,2,True,True,96,flat,Eixample,15.625
1000,3,1,False,True,52,attic,Eixample,19.23076923076923
1132,4,2,True,True,85,flat,Eixample,13.31764705882353
1175,3,2,True,True,93,flat,Eixample,12.634408602150538
1150,3,1,True,False,85,flat,Eixample,13.529411764705882
850,1,1,True,False,45,flat,Sarria-Sant Gervasi,18.88888888888889
2800,3,2,True,False,122,flat,Sant Martí,22.950819672131143
1190,4,2,True,False,85,flat,Eixample,14.0
830,0,1,True,False,45,study,Sarria-Sant Gervasi,18.444444444444443
660,0,1,True,False,45,flat,Ciutat Vella,14.666666666666666
850,3,1,False,False,58,flat,Gràcia,14.655172413793103
770,2,1,False,False,55,flat,Gràcia,14.0
950,2,1,True,False,50,flat,Gràcia,19.0
1280,3,1,True,True,83,flat,Eixample,15.421686746987952
1195,1,2,False,False,85,flat,Gràcia,14.058823529411764
1095,2,2,True,False,62,flat,Ciutat Vella,17.661290322580644
944,3,1,True,False,69,flat,Ciutat Vella,13.681159420289855
750,0,1,True,True,32,study,Sant Martí,23.4375
1400,3,2,False,False,85,flat,Eixample,16.470588235294116
1100,3,2,True,False,100,flat,Sarria-Sant Gervasi,11.0
1350,3,1,False,False,71,flat,Sants-Montjuïc,19.01408450704225
1000,1,1,False,False,66,flat,Ciutat Vella,15.151515151515152
1350,3,1,False,False,90,flat,Eixample,15.0
1500,2,3,False,False,106,flat,Eixample,14.150943396226417
1140,1,1,False,False,50,flat,Sarria-Sant Gervasi,22.8
970,2,1,True,False,64,flat,Gràcia,15.15625
1400,1,1,False,False,45,flat,Sarria-Sant Gervasi,31.11111111111111
690,1,1,False,False,35,study,Ciutat Vella,19.714285714285715
3000,3,2,False,False,140,flat,Eixample,21.428571428571427
1450,1,1,False,False,55,flat,Ciutat Vella,26.363636363636363
4500,4,2,False,False,225,flat,Sant Martí,20.0
1600,4,1,False,False,114,flat,Eixample,14.035087719298245
1458,2,2,False,False,53,flat,Eixample,27.50943396226415
2750,3,3,False,False,190,flat,Sant Martí,14.473684210526317
1600,2,2,False,False,80,flat,Ciutat Vella,20.0
1460,1,1,False,False,65,flat,Eixample,22.46153846153846
1450,2,1,False,False,60,flat,Eixample,24.166666666666668
1326,1,1,False,False,53,flat,Eixample,25.0188679245283
1600,2,1,False,False,58,flat,Eixample,27.58620689655172
1480,4,1,False,False,105,flat,Eixample,14.095238095238097
1600,2,1,False,False,115,flat,Ciutat Vella,13.91304347826087
1350,1,1,False,False,59,flat,Eixample,22.88135593220339
3500,3,2,False,False,167,flat,Sarria-Sant Gervasi,20.95808383233533
2200,2,1,True,False,65,flat,Sarria-Sant Gervasi,33.84615384615385
1550,3,2,False,False,130,flat,Sarria-Sant Gervasi,11.923076923076923
1590,3,2,False,False,95,flat,Sant Martí,16.736842105263158
800,1,1,False,False,45,flat,Ciutat Vella,17.77777777777778
1326,1,1,False,False,53,flat,Eixample,25.0188679245283
650,1,1,False,False,30,flat,Gràcia,21.666666666666668
1600,2,1,False,False,75,flat,Eixample,21.33333333333333
950,3,2,True,False,67,flat,Sarria-Sant Gervasi,14.17910447761194
1450,2,2,False,False,80,flat,Eixample,18.125
925,2,1,True,False,50,flat,Eixample,18.5
740,1,1,True,False,45,flat,Ciutat Vella,16.444444444444443
900,2,1,True,False,44,flat,Ciutat Vella,20.454545454545453
695,1,1,True,True,47,flat,Les Corts,14.787234042553193
780,3,1,False,True,60,flat,Gràcia,13.0
2200,3,2,True,True,114,flat,Eixample,19.29824561403509
1190,4,2,True,True,100,flat,Eixample,11.9
1260,4,2,True,False,100,flat,Les Corts,12.6
800,1,1,True,False,48,flat,Sants-Montjuïc,16.666666666666668
4500,3,2,True,False,80,flat,Eixample,56.25
4500,3,2,True,False,105,flat,Eixample,42.85714285714285
700,1,1,False,False,40,flat,Ciutat Vella,17.5
950,1,1,True,False,40,flat,Sarria-Sant Gervasi,23.75
975,2,2,True,False,71,flat,Sants-Montjuïc,13.732394366197184
3400,4,5,True,False,175,flat,Les Corts,19.428571428571427
2250,3,2,True,False,130,flat,Sarria-Sant Gervasi,17.307692307692307
650,1,1,False,False,40,study,Sarria-Sant Gervasi,16.25
5000,3,2,True,True,250,attic,Sarria-Sant Gervasi,20.0
1280,3,1,True,True,83,flat,Eixample,15.421686746987952
1450,3,2,True,False,125,flat,Sant Martí,11.6
1500,3,3,True,False,210,flat,Ciutat Vella,7.142857142857143
5200,5,4,True,False,398,attic,Sarria-Sant Gervasi,13.06532663316583
850,1,1,True,False,63,flat,Ciutat Vella,13.492063492063492
1500,3,2,True,False,88,flat,Sant Martí,17.045454545454547
750,0,1,False,False,58,flat,Sants-Montjuïc,12.93103448275862
1500,3,2,True,False,88,flat,Sant Martí,17.045454545454547
750,0,1,False,False,58,flat,Sants-Montjuïc,12.93103448275862
2500,4,2,True,True,195,flat,Sarria-Sant Gervasi,12.82051282051282
3200,4,3,True,False,181,flat,Les Corts,17.679558011049725
1050,3,2,True,False,75,flat,Eixample,14.0
890,0,1,True,True,55,attic,Nou Barris,16.181818181818183
750,1,1,False,False,50,flat,Gràcia,15.0
895,1,1,True,False,60,flat,Les Corts,14.916666666666666
790,3,1,True,False,72,flat,Horta- Guinardo,10.97222222222222
790,2,1,True,False,61,flat,Horta- Guinardo,12.950819672131148
1580,3,2,True,False,125,flat,Ciutat Vella,12.64
1000,3,1,False,False,70,flat,Eixample,14.285714285714286
750,3,1,True,False,54,flat,Horta- Guinardo,13.88888888888889
995,2,1,True,False,58,flat,Eixample,17.155172413793103
1045,2,1,True,False,57,flat,Les Corts,18.33333333333333
900,2,1,True,False,68,flat,Sarria-Sant Gervasi,13.235294117647058
1200,2,2,True,False,80,flat,Eixample,15.0
1150,3,2,True,False,90,flat,Eixample,12.77777777777778
1000,2,1,True,True,65,attic,Ciutat Vella,15.384615384615383
2500,4,3,True,False,172,flat,Sarria-Sant Gervasi,14.534883720930232
1290,3,2,True,False,100,flat,Eixample,12.9
1000,3,2,True,True,90,flat,Eixample,11.11111111111111
1750,5,3,True,False,140,flat,Sarria-Sant Gervasi,12.5
1200,4,2,True,False,105,flat,Eixample,11.428571428571429
1550,2,2,True,True,73,flat,Sarria-Sant Gervasi,21.232876712328768
1650,2,2,True,True,108,attic,Sarria-Sant Gervasi,15.27777777777778
2150,4,3,True,False,124,flat,Les Corts,17.338709677419356
780,1,1,True,False,51,flat,Sant Martí,15.294117647058824
950,3,1,True,False,90,flat,Sarria-Sant Gervasi,10.555555555555555
1170,3,2,True,True,94,flat,Eixample,12.4468085106383
1100,2,1,True,False,71,flat,Eixample,15.492957746478874
1480,4,2,True,False,100,flat,Gràcia,14.8
895,1,1,True,True,60,apartment,Les Corts,14.916666666666666
1415,4,2,True,False,135,flat,Sants-Montjuïc,10.48148148148148
965,2,1,True,False,55,flat,Eixample,17.545454545454547
1390,2,1,True,False,81,attic,Eixample,17.160493827160494
1490,3,2,True,False,120,flat,Eixample,12.416666666666666
750,2,1,False,False,60,flat,Gràcia,12.5
980,2,1,True,False,59,apartment,Gràcia,16.610169491525422
1500,4,2,True,False,165,flat,Eixample,9.090909090909092
790,3,1,False,False,75,flat,Horta- Guinardo,10.533333333333331
1256,4,2,True,False,94,flat,Gràcia,13.361702127659576
950,1,1,True,False,40,flat,Eixample,23.75
700,2,1,False,False,60,flat,Eixample,11.666666666666666
1090,2,2,True,False,94,flat,Les Corts,11.595744680851064
1700,3,2,False,False,120,flat,Gràcia,14.166666666666666
785,2,1,False,False,60,flat,Sants-Montjuïc,13.083333333333334
850,4,1,False,False,53,flat,Sant Martí,16.037735849056602
1050,3,2,True,False,80,flat,Sarria-Sant Gervasi,13.125
850,1,1,True,False,43,flat,Sants-Montjuïc,19.76744186046512
975,2,1,True,False,58,flat,Eixample,16.810344827586206
1500,2,2,True,False,83,flat,Sarria-Sant Gervasi,18.072289156626507
1000,3,2,True,False,180,flat,Sarria-Sant Gervasi,5.555555555555555
850,3,2,True,True,70,flat,Sants-Montjuïc,12.142857142857142
700,2,1,True,False,60,flat,Nou Barris,11.666666666666666
850,3,1,True,False,65,flat,Sants-Montjuïc,13.076923076923077
895,2,1,True,False,75,flat,Sant Martí,11.933333333333334
1047,1,1,True,True,54,flat,Gràcia,19.38888888888889
930,3,1,True,False,70,flat,Gràcia,13.285714285714286
600,2,1,False,False,43,flat,Nou Barris,13.953488372093023
825,1,1,False,True,45,apartment,Les Corts,18.33333333333333
1250,2,2,True,False,78,flat,Sarria-Sant Gervasi,16.025641025641026
660,2,1,False,False,50,flat,Gràcia,13.2
800,2,1,True,False,54,flat,Sant Andreu,14.814814814814817
995,2,1,True,False,78,flat,Horta- Guinardo,12.756410256410255
910,3,1,True,False,84,flat,Horta- Guinardo,10.833333333333334
1300,4,2,True,False,100,flat,Les Corts,13.0
1400,2,1,True,True,139,apartment,Sarria-Sant Gervasi,10.071942446043163
750,2,1,False,False,63,flat,Ciutat Vella,11.904761904761903
1650,4,2,True,False,151,flat,Eixample,10.927152317880797
2575,3,2,True,True,156,flat,Eixample,16.506410256410255
1275,3,1,True,True,96,flat,Sarria-Sant Gervasi,13.28125
800,2,1,True,False,56,flat,Sarria-Sant Gervasi,14.285714285714286
900,2,1,True,False,60,flat,Ciutat Vella,15.0
1300,2,2,True,True,78,flat,Eixample,16.666666666666668
850,0,1,True,False,53,flat,Ciutat Vella,16.037735849056602
1250,3,1,True,True,85,apartment,Sant Martí,14.705882352941176
900,2,2,True,True,46,attic,Eixample,19.565217391304348
650,1,1,False,False,35,flat,Ciutat Vella,18.571428571428573
950,1,1,True,False,46,flat,Sarria-Sant Gervasi,20.65217391304348
1900,5,3,True,True,240,attic,Horta- Guinardo,7.916666666666667
1590,3,2,False,False,156,flat,Ciutat Vella,10.192307692307692
800,3,1,False,True,70,flat,Sants-Montjuïc,11.428571428571429
1000,2,1,True,False,68,flat,Eixample,14.705882352941176
990,4,1,False,False,75,flat,Eixample,13.2
2095,3,2,True,False,138,flat,Sarria-Sant Gervasi,15.181159420289855
1200,1,1,True,False,70,flat,Sarria-Sant Gervasi,17.142857142857142
788,1,1,True,False,45,flat,Eixample,17.511111111111113
575,1,1,False,False,40,flat,Gràcia,14.375
960,4,2,True,True,78,flat,Gràcia,12.307692307692308
2400,3,2,True,False,104,flat,Eixample,23.07692307692308
1100,2,1,True,False,65,flat,Sant Martí,16.923076923076923
850,2,1,False,False,56,flat,Sarria-Sant Gervasi,15.178571428571429
595,1,1,False,False,40,study,Sants-Montjuïc,14.875
1500,3,1,False,True,94,flat,Eixample,15.95744680851064
1400,4,2,True,False,110,flat,Les Corts,12.727272727272728
990,3,1,True,False,70,flat,Sant Martí,14.142857142857142
680,1,1,False,False,50,flat,Sants-Montjuïc,13.6
1200,4,2,True,True,106,flat,Eixample,11.320754716981131
1500,2,2,True,False,70,flat,Sant Martí,21.428571428571427
2300,4,2,True,False,177,flat,Sarria-Sant Gervasi,12.994350282485875
4900,4,2,True,True,174,flat,Sarria-Sant Gervasi,28.160919540229884
2200,0,3,True,False,148,flat,Sarria-Sant Gervasi,14.864864864864863
880,1,1,True,True,45,flat,Sarria-Sant Gervasi,19.55555555555556
1300,1,1,True,True,50,attic,Sarria-Sant Gervasi,26.0
3500,2,2,True,True,150,attic,Sarria-Sant Gervasi,23.33333333333333
850,1,1,False,False,39,flat,Sarria-Sant Gervasi,21.7948717948718
1030,1,1,True,False,55,flat,Sarria-Sant Gervasi,18.727272727272727
1450,2,2,True,True,67,flat,Sarria-Sant Gervasi,21.64179104477612
3800,5,5,True,False,287,apartment,Sarria-Sant Gervasi,13.2404181184669
3000,5,3,False,False,190,flat,Sarria-Sant Gervasi,15.789473684210526
4000,5,3,True,False,245,apartment,Sarria-Sant Gervasi,16.3265306122449
1050,2,1,True,False,50,apartment,Sarria-Sant Gervasi,21.0
3200,4,3,True,False,168,flat,Sarria-Sant Gervasi,19.047619047619047
3800,4,3,True,False,253,apartment,Sarria-Sant Gervasi,15.019762845849804
1300,2,1,True,False,60,flat,Sarria-Sant Gervasi,21.666666666666668
1200,3,2,True,False,88,flat,Sarria-Sant Gervasi,13.636363636363637
3200,5,3,True,True,200,attic,Sarria-Sant Gervasi,16.0
2500,3,3,True,True,181,apartment,Sarria-Sant Gervasi,13.812154696132596
4900,5,5,True,True,257,flat,Sarria-Sant Gervasi,19.06614785992218
1450,2,2,True,False,80,flat,Sarria-Sant Gervasi,18.125
1650,4,2,True,True,120,flat,Sarria-Sant Gervasi,13.75
3200,3,2,True,False,149,apartment,Sarria-Sant Gervasi,21.47651006711409
1600,3,2,True,False,121,flat,Sarria-Sant Gervasi,13.223140495867767
4900,6,4,True,True,276,flat,Sarria-Sant Gervasi,17.753623188405797
3300,5,4,True,True,190,flat,Sarria-Sant Gervasi,17.36842105263158
1000,1,1,True,False,40,flat,Sarria-Sant Gervasi,25.0
935,1,1,True,True,57,apartment,Sarria-Sant Gervasi,16.403508771929825
3390,0,3,False,True,300,apartment,Sarria-Sant Gervasi,11.3
1050,4,2,True,False,115,flat,Eixample,9.130434782608695
2300,1,1,True,False,55,apartment,Sarria-Sant Gervasi,41.81818181818182
1300,2,1,True,False,55,flat,Sarria-Sant Gervasi,23.63636363636364
850,2,1,True,False,60,flat,Sarria-Sant Gervasi,14.166666666666666
4800,4,4,True,True,190,flat,Sarria-Sant Gervasi,25.26315789473684
3300,4,3,True,True,154,flat,Sarria-Sant Gervasi,21.428571428571427
2200,5,2,True,True,190,attic,Sarria-Sant Gervasi,11.578947368421051
1400,3,2,True,False,92,flat,Sarria-Sant Gervasi,15.217391304347826
15000,4,4,True,True,475,apartment,Sarria-Sant Gervasi,31.57894736842105
1250,3,2,True,False,90,flat,Sarria-Sant Gervasi,13.88888888888889
2500,2,1,True,False,65,apartment,Sarria-Sant Gervasi,38.46153846153846
1400,2,2,True,False,80,flat,Sarria-Sant Gervasi,17.5
1000,2,1,False,False,70,flat,Ciutat Vella,14.285714285714286
800,4,1,False,False,65,attic,Horta- Guinardo,12.307692307692308
1700,2,2,True,False,99,flat,Sarria-Sant Gervasi,17.171717171717173
1700,3,2,True,False,100,apartment,Sarria-Sant Gervasi,17.0
800,1,1,False,False,47,apartment,Sarria-Sant Gervasi,17.02127659574468
1100,4,2,True,True,88,flat,Eixample,12.5
970,2,1,True,False,70,flat,Eixample,13.857142857142858
1050,3,2,True,False,85,flat,Eixample,12.352941176470589
850,3,1,False,False,63,flat,Sants-Montjuïc,13.492063492063492
1200,3,1,True,True,70,attic,Gràcia,17.142857142857142
975,2,1,True,False,70,flat,Sants-Montjuïc,13.928571428571429
1250,2,1,False,False,65,attic,Gràcia,19.23076923076923
662,2,1,True,False,52,flat,Sarria-Sant Gervasi,12.73076923076923
565,0,1,False,False,22,study,Sants-Montjuïc,25.681818181818183
800,2,1,True,False,55,flat,Sants-Montjuïc,14.545454545454543
825,3,1,False,True,70,flat,Horta- Guinardo,11.785714285714286
780,2,1,True,False,73,flat,Sants-Montjuïc,10.684931506849315
1000,3,1,False,False,65,flat,Eixample,15.384615384615383
700,2,1,False,False,46,flat,Nou Barris,15.217391304347826
800,2,1,False,False,80,flat,Horta- Guinardo,10.0
1200,4,2,True,False,94,flat,Eixample,12.76595744680851
900,3,2,True,True,76,flat,Sant Martí,11.842105263157896
1400,2,2,True,True,74,flat,Eixample,18.91891891891892
870,2,1,True,False,70,flat,Eixample,12.428571428571429
4500,3,2,True,False,85,flat,Eixample,52.94117647058823
2450,2,2,True,False,153,apartment,Sant Martí,16.013071895424837
